1/0	Anything but the Chinese vaccines!
0/0	Anything phony Dr. Fauci recommends, I'd do the exact opposite.
0/-1	Anything that could show a negative consequence of the vaccine just so happens to be an unknown and is quickly brushed off. But by all means, speculate away on unknowns that exonerate the vaccine while assigning blame to folks unable to defend themselves from such egregious accusations due to their death. Becoming the mouthpiece of the state has no equal in wickedness. 1984 MF
0/0	Anything this political is a red flag for me! This whole affair feels like a worldwide military exercise. I ain't drinking the cool aide!
0/-1	Anytime a doctor says "There is no long term data" then you are taking a huge risk. They didn't even test this vaccine on lab rats.
0/0/0/0/-1	Anytime someone has to "bribe" you into doing anything, you automatically know that something is wrong
0/0	Anytime the government acts like it cares about the people that's when you have to be most leery of them.
0/0	Anyway when me and my partner (also unvaxxed) turned up to the gathering we made everyone's jaws drop. We basically looked a decade younger than everyone else there. Well as you can imagine us being sexy-as-fuck sure made it hard for any of my nosy vaxxed friends to give us any 'hEaLtH aDvIcE'.
1/1	Anyway. Don’t be a racist ass. Vaccinate your kids and yourself. Don’t drive drunk.
1/1	Anyways, moral of the story is, the vaccine works!
0/0/0	Anywhere Bill gates shows up u know its sketchy idk but thats just me
1/0	Apolinar from Fort Mcdowell,AZ, ill hold your hand if you get vaxxed
0/0	Apollo is the manifestation of a Leach that sucks out the money out of you and now a devil that it is misguiding you. Beware everyone. YouTube is showing all of this shit so that you buy the vaccine whereas in London people are protesting against it.
0/-1	Apparently covid vaccine gives you a bluetooth signal
0/-1	Apparently its not effective if you are French and aged above 65 or below 55 but works on everyone else very well.
1/0	Apparently one dose of both the Pfizer and Moderna ones are enough and that they should have marketed as one dose vaccines but can't now as the trials were based on 2 doses. It's a pity because it would speed things up.
0/0	Apparently some people think that getting a vaccine thats not 100 percent effective is a good idea.....
0/-1	Apparently the side effects are horrendous.
0/0	Apparently they don’t work since all these recent cases going up. Lmao
1/-1	Apparently you forgot that so many thousands of unvaccinated people died early on and that bodies needed to be stored in refrigerator trucks. The Sfaccime alone, in a short period in 2020, caused the deaths of about 13,000 elderly people whom he had moved from hospitals to nursing homes.
0/0	Apparently, a side effect of being vaccinated over and over again is becoming dumb AF.
0/0	Apparently, a side effect of being vaccinated over and over again is becoming dumb AF. Glad I'm a pureblood and critical thinker.
0/0	Appearantly people don't understand what POPULATION CONTROL is!!!
0/0	Appears freedom of choice at work! Who is against freedom choice when Pfizer tried to hide for FIFTY-YEARS the known side effects of the EXPERIMENTAL shots. Whom can blame them!
1/1	Applied to graduate, certified my rank list, and got my second #CovidVaccine today so I guess you could say I was productive!!!!!
1/1	Appreciate the sharing of the science behind the vaccine. The best channel that doesn't use fear mongering tactics in the content.
1/1	Appreciated very helpful
1/1	Approaching 700k US deaths from covid, more than the Civil War. So many fools risking a covid infection when there's already proven vaccines widely available that can train their body to fight covid without risking a real covid infection. Also amazing the amount of home "researchers" cherry picking anything they can just to avoid getting vaccinated.
0/-1	Approval doesn’t mean much when it comes to the covid vaccine or boosters.
1/1	Approximately 400 million have died of Covid in China, where they had no vaccines.
1/1	Approximately 75% of Americans would agree to be vaccinated against COVID-19 if they received assurances about the safety of the vaccine
1/1	Aprove this already! I'm in this trial and 99.99% positive I got the placebo, but I'm slated to get the real deal once this goes green.
1/-1	Are a lot of people still getting vaccines? I’ve had three shots — and never got Covid — but it’s been a while since I had one
0/-1	Are any still alive?
1/1	Are flu shots free for everyone or just select groups? I agree though, vaccination for most things should be a free public provided service
0/-1	Are medical freedom warriors being set up to be public enemy #1 after a future low uptake of the vax. Sting pullers can easily prolong this plandemic in order achieve more global reset objectives.
0/0	Are other illness more dangerous than this "Covid".......and until now we live with them and doesn't need to make Vaccin .......are pills for this SARS Cov .....
0/0	Are people allowed to question what is injected into them or is that going to be a criminal offence?
1/1	Are people happy to just sit home for the rest of their lifes?
0/0	Are the people expected to take another experimental vaccine when China manufactures and releases another virus?
0/0	Are there any nurses here that didn’t get the Covid jab for neither their job or clinicals? This is the only place I can ask without getting attacked by too many pro-vaxers
0/1	Are there any vaccines that are 100% effective? IIRC even the measels vaccine is 93% effective.
0	Are there people who still honestly believe in the effectiveness of these vaccines?
0/0	Are these vaccine drugs plant based? Organic? Vegan? Have they been tested on animals? Are there any non-organic or non-plant based ingredients in these vaccine drugs? What are the ingredients of these vaccine drugs?
0/0	Are these 🐑 lining up for the slaughter or 🐐 I have never 🙈 seen anything like this.
0/0	Are theses paid actors or models posing for this... to make us think they got the vaccine
0/-1	Are they 100% Alzheimer and cancer free?
0/-1	Are they dead yet?
0/0	Are they forcing us to use covid vaccine? I will not
0/0	Are they getting paid to be guinea pigs from a experimental gene therapy?
0/0	Are they making fun of us with such lies ?? "everything is safe for you, but we will NEVER tell you, what's really in there" - yeah, makes perfect sense
1/1	Are tory voters and anti vaxxers the same people . Both of them ignore the evidence right in front of their eyes
1/-1	Are vaccine rejecters generally anti-scientific?
1/1	Are vaccines good? Yes, beyond yes. Should everyone use vaccines? Yes.
1/1	Are vaccines safe? #Vaccines are now safer than ever before as they go through rigorous testing and development, subject to strict standards of safety, quality and effectiveness.
0/0	Are we going to talk about the side effects of the vaccines, what other diseases (not viruses) it might cause?
0/0	Are we ignoring the fact, these vaccines have aborted baby cells? I am really confused.
0/0	Are we really trusting a company that knew and still sold baby powder proven to cause cancer?
0/0	Are we still pushing that damned vaccine? It hasn’t done a thing to prevent Covid.
0/0	Are we sure they are not the same thing. they claim there are millions of Covid shots in warehouses that need used up. I would not doubt they will use those up instead and call it a flu shot, How about don't get either. Natural immunity wow what a concept.
0/0	Are you SURE you want a covid vaccine? Because once you get it, there’s no taking it out of you and you will be permanently stuck with the adverse side effects
1	Are you a good, decent citizen? Are you vaccinated?”
0	Are you a young otherwise healthy male? These shots will not kill you, but your chances of getting Myocarditis and Pericarditis are elevated.
1/1	Are you an immunologist? No? It’s no longer the year 1,000 CE, when a single person could understand all scientific knowledge known to man. Accept the words of people who have spent their lives studying the subject.
